issue_id,project_id,jira_user_id,issue_type,summary,priority,created_timestamp,resolved_timestamp,status,sprint_id,story_points
TERM-1153,PRJ-7,USR-39102,Task,Financial operation couple.,Low,2026-07-10 03:39:28,2026-07-22 03:39:28,DONE,SPR-PRJ-3-19,2
PROF-4838,PRJ-3,USR-91057,Story,Floor half quickly someone mind own.,Medium,2026-02-24 16:51:49,2026-03-04 16:51:49,DONE,SPR-PRJ-9-15,8
ORGA-2817,PRJ-6,USR-75107,Task,House Mrs leave certain.,High,2025-12-22 05:35:40,2025-12-31 05:35:40,DONE,SPR-PRJ-2-1,8
ANIM-2070,PRJ-2,USR-23947,Story,Matter lay own certainly program.,Medium,2026-01-20 05:40:52,2026-01-30 05:40:52,DONE,SPR-PRJ-9-3,2
DEVE-9731,PRJ-0,USR-84000,Task,Out final wrong.,High,2026-08-04 03:39:56,2026-08-11 03:39:56,DONE,SPR-PRJ-6-20,1
THES-9491,PRJ-1,USR-43681,Story,You religious long stock manager.,Low,2025-11-13 21:51:11,2025-11-17 21:51:11,DONE,SPR-PRJ-0-12,3
DEVE-7420,PRJ-0,USR-78012,Bug,Arrive special check respond summer various.,High,2026-06-27 10:09:00,2026-07-09 10:09:00,DONE,SPR-PRJ-2-9,5
WIN-6092,PRJ-5,USR-41850,Story,Type simply task.,Medium,2025-12-23 08:54:21,2025-12-30 08:54:21,DONE,SPR-PRJ-8-14,1
TERM-4905,PRJ-7,USR-60432,Task,Federal spring treatment city again hot.,Low,2026-07-06 10:54:08,2026-07-19 10:54:08,DONE,SPR-PRJ-2-12,1
TERM-3045,PRJ-7,USR-34881,Story,Wrong serious hospital month executive recent crime.,Medium,2026-03-10 00:29:16,2026-03-16 00:29:16,DONE,SPR-PRJ-9-11,1
ORGA-2077,PRJ-6,USR-41925,Story,Hour capital sell oil source sure report.,Medium,2026-08-25 11:56:03,2026-09-08 11:56:03,DONE,SPR-PRJ-4-1,5
CONF-1173,PRJ-9,USR-96127,Task,Officer kind lot today.,Low,2026-03-23 15:35:50,2026-04-02 15:35:50,DONE,SPR-PRJ-1-1,3
LIST-6377,PRJ-8,USR-94696,Story,Source crime prepare gun task.,Low,2025-12-17 10:14:57,2025-12-29 10:14:57,DONE,SPR-PRJ-0-17,8
LIST-5198,PRJ-8,USR-33627,Bug,Heavy work quickly collection.,Medium,2025-11-05 13:18:28,2025-11-08 13:18:28,DONE,SPR-PRJ-2-14,2
CONF-8140,PRJ-9,USR-47363,Task,Green listen war bring.,Medium,2025-10-18 20:07:58,2025-10-28 20:07:58,DONE,SPR-PRJ-9-10,8
CONF-6618,PRJ-9,USR-64987,Bug,Order wide phone identify alone drive.,Low,2026-04-15 03:17:21,2026-04-26 03:17:21,DONE,SPR-PRJ-7-5,2
DEVE-7915,PRJ-0,USR-80575,Bug,Read west present heart reality.,High,2026-04-04 17:24:31,2026-04-17 17:24:31,DONE,SPR-PRJ-0-17,3
TERM-6425,PRJ-7,USR-79774,Task,Sing ten practice every.,Low,2026-08-01 20:03:12,2026-08-06 20:03:12,DONE,SPR-PRJ-4-11,3
TERM-4594,PRJ-7,USR-22240,Bug,Happen build bar majority protect meeting.,High,2026-06-07 15:18:30,2026-06-15 15:18:30,DONE,SPR-PRJ-6-15,2
PROF-7558,PRJ-3,USR-13478,Task,Of of event seat some Congress machine popular.,High,2025-10-05 21:42:36,2025-10-07 21:42:36,DONE,SPR-PRJ-3-19,1
TERM-4185,PRJ-7,USR-95191,Task,Number between as training somebody.,High,2026-03-14 09:03:23,2026-03-15 09:03:23,DONE,SPR-PRJ-2-2,2
ANIM-6567,PRJ-2,USR-53540,Story,Spend after new movie speech major.,High,2025-12-07 18:23:00,2025-12-10 18:23:00,DONE,SPR-PRJ-8-23,3
ORGA-2818,PRJ-6,USR-57472,Task,Much standard prepare send debate probably bring television.,High,2026-04-16 11:35:39,2026-04-22 11:35:39,DONE,SPR-PRJ-8-15,3
ORGA-2071,PRJ-6,USR-88317,Story,Accept language fire always.,High,2026-06-23 22:58:01,2026-06-27 22:58:01,DONE,SPR-PRJ-5-16,5
PROF-1756,PRJ-3,USR-46585,Bug,Present because either send be.,Medium,2026-05-08 07:13:44,2026-05-21 07:13:44,DONE,SPR-PRJ-1-14,3
ANIM-9327,PRJ-2,USR-55293,Story,Fear whom commercial with probably eat animal.,Low,2025-11-14 09:31:59,2025-11-16 09:31:59,DONE,SPR-PRJ-8-8,5
LIST-7358,PRJ-8,USR-58655,Bug,Process knowledge officer reason mission.,Medium,2026-04-16 16:38:44,2026-04-24 16:38:44,DONE,SPR-PRJ-5-12,5
LIST-8918,PRJ-8,USR-17355,Task,Mrs decide between standard down could feel strategy.,Low,2026-02-10 17:03:17,2026-02-17 17:03:17,DONE,SPR-PRJ-6-19,8
PROF-8406,PRJ-3,USR-67954,Task,Need option everyone rock instead near end power.,Medium,2025-11-18 01:59:40,2025-11-25 01:59:40,DONE,SPR-PRJ-6-2,2
ANIM-2376,PRJ-2,USR-71524,Story,Lay war put vote century data.,Low,2025-11-29 09:19:55,2025-11-30 09:19:55,DONE,SPR-PRJ-4-23,8
TERM-8086,PRJ-7,USR-61879,Task,Yet recent cover head price.,Medium,2026-05-29 11:05:10,2026-06-05 11:05:10,DONE,SPR-PRJ-0-6,2
THES-6883,PRJ-1,USR-51207,Bug,Painting information child yeah its ago page.,Low,2026-08-11 14:46:33,2026-08-20 14:46:33,DONE,SPR-PRJ-6-20,1
THES-6902,PRJ-1,USR-79588,Story,By body nature at policy.,Low,2025-10-27 01:40:00,2025-11-02 01:40:00,DONE,SPR-PRJ-2-16,3
LIST-5278,PRJ-8,USR-55870,Task,Sing chair something event better woman.,Medium,2026-02-14 20:48:28,2026-02-21 20:48:28,DONE,SPR-PRJ-8-18,8
ORGA-4728,PRJ-6,USR-82667,Task,Weight situation but money then open.,High,2025-12-22 06:22:39,2025-12-31 06:22:39,DONE,SPR-PRJ-6-6,8
THES-6129,PRJ-1,USR-71487,Bug,Believe give occur example even between answer.,Medium,2026-08-06 06:59:21,2026-08-10 06:59:21,DONE,SPR-PRJ-4-16,5
CONF-3102,PRJ-9,USR-87236,Task,Congress south question small necessary think.,Low,2026-01-28 11:01:35,2026-02-11 11:01:35,DONE,SPR-PRJ-3-18,3
ORGA-9808,PRJ-6,USR-19116,Bug,Or else rather require price central nothing.,High,2026-03-02 08:04:01,2026-03-05 08:04:01,DONE,SPR-PRJ-1-15,3
CONF-7404,PRJ-9,USR-29521,Task,Truth police have.,High,2026-01-08 19:09:12,2026-01-17 19:09:12,DONE,SPR-PRJ-4-2,2
TERM-5991,PRJ-7,USR-88957,Bug,Question industry leader keep government.,High,2026-07-25 22:10:22,2026-07-26 22:10:22,DONE,SPR-PRJ-8-19,8
CHOI-4373,PRJ-4,USR-98395,Story,Expert weight minute responsibility under director player.,Medium,2026-03-27 23:22:02,2026-03-28 23:22:02,DONE,SPR-PRJ-3-22,8
ORGA-3572,PRJ-6,USR-49608,Task,Image fine bed bag role.,Medium,2025-10-30 17:26:45,2025-11-11 17:26:45,DONE,SPR-PRJ-0-17,5
ORGA-8778,PRJ-6,USR-57920,Task,Offer be experience upon.,Low,2025-11-02 07:48:49,2025-11-06 07:48:49,DONE,SPR-PRJ-5-8,5
TERM-2048,PRJ-7,USR-81176,Story,While interest meet.,Low,2026-08-06 21:25:28,2026-08-12 21:25:28,DONE,SPR-PRJ-9-17,8
DEVE-2492,PRJ-0,USR-71186,Task,Look middle your thousand.,Medium,2026-07-07 18:36:37,2026-07-19 18:36:37,DONE,SPR-PRJ-8-23,3
PROF-3942,PRJ-3,USR-41946,Task,If pattern treat second.,Medium,2026-06-24 23:48:59,2026-07-05 23:48:59,DONE,SPR-PRJ-1-22,8
PROF-3587,PRJ-3,USR-25292,Task,Reflect see each school week statement.,Low,2026-07-01 07:32:22,2026-07-03 07:32:22,DONE,SPR-PRJ-7-10,2
WIN-2253,PRJ-5,USR-29142,Task,Range amount large collection us shake tough.,Medium,2026-09-03 20:22:23,2026-09-11 20:22:23,DONE,SPR-PRJ-1-18,3
DEVE-2199,PRJ-0,USR-28140,Task,Happen card government anything.,Medium,2025-12-03 20:28:18,2025-12-09 20:28:18,DONE,SPR-PRJ-7-22,5
CHOI-2878,PRJ-4,USR-41499,Bug,Color wide full quickly story surface.,Low,2026-04-07 09:33:11,2026-04-15 09:33:11,DONE,SPR-PRJ-5-4,5
PROF-8171,PRJ-3,USR-65255,Story,Face low enter able.,High,2026-08-26 02:25:05,2026-09-09 02:25:05,DONE,SPR-PRJ-0-4,8
ANIM-2271,PRJ-2,USR-92306,Task,Hour type upon where middle throw very.,High,2026-05-30 02:04:34,2026-06-07 02:04:34,DONE,SPR-PRJ-3-19,2
LIST-4541,PRJ-8,USR-60181,Bug,Summer arm accept leave fear blue glass reveal.,Low,2026-09-08 13:43:53,2026-09-19 13:43:53,DONE,SPR-PRJ-7-1,1
DEVE-1076,PRJ-0,USR-47601,Story,Across issue culture more together improve.,High,2026-03-02 02:37:53,2026-03-08 02:37:53,DONE,SPR-PRJ-9-16,2
WIN-4148,PRJ-5,USR-32241,Story,According show economic likely hear hair throughout.,Low,2026-09-16 13:52:44,2026-09-19 13:52:44,DONE,SPR-PRJ-7-17,2
WIN-6286,PRJ-5,USR-50499,Story,Board just style class government.,Low,2026-04-23 06:57:03,2026-04-30 06:57:03,DONE,SPR-PRJ-4-13,1
WIN-3844,PRJ-5,USR-70910,Story,Grow that cup.,Medium,2026-03-14 11:53:13,2026-03-18 11:53:13,DONE,SPR-PRJ-4-21,2
DEVE-2103,PRJ-0,USR-96706,Bug,American house season too civil.,Medium,2025-12-09 13:58:42,2025-12-11 13:58:42,DONE,SPR-PRJ-7-14,8
CONF-6314,PRJ-9,USR-49857,Bug,Where work budget major many race camera.,Low,2025-12-13 05:49:27,2025-12-16 05:49:27,DONE,SPR-PRJ-3-13,2
TERM-2106,PRJ-7,USR-16632,Bug,Maybe type successful home body blue.,Medium,2026-07-15 15:45:02,2026-07-22 15:45:02,DONE,SPR-PRJ-5-10,2
PROF-1347,PRJ-3,USR-86569,Task,Choose matter should door.,High,2025-10-05 04:14:17,2025-10-17 04:14:17,DONE,SPR-PRJ-4-13,2
WIN-9171,PRJ-5,USR-14278,Story,Involve others account lose executive bar.,Low,2026-06-17 09:23:44,2026-06-18 09:23:44,DONE,SPR-PRJ-2-12,8
WIN-1648,PRJ-5,USR-17104,Bug,Pay role cost exactly boy.,Medium,2026-03-12 13:12:25,2026-03-25 13:12:25,DONE,SPR-PRJ-0-6,2
PROF-9836,PRJ-3,USR-87184,Story,Project investment listen situation billion.,Low,2026-01-07 07:22:10,2026-01-19 07:22:10,DONE,SPR-PRJ-7-16,2
DEVE-2058,PRJ-0,USR-90356,Story,Particularly country talk pick chance build husband.,High,2026-07-07 15:26:07,2026-07-18 15:26:07,DONE,SPR-PRJ-1-12,2
LIST-4348,PRJ-8,USR-24871,Bug,Upon international pattern before anything.,Medium,2026-01-11 07:39:38,2026-01-16 07:39:38,DONE,SPR-PRJ-1-18,2
PROF-5966,PRJ-3,USR-72245,Bug,Fill plan discuss from look member popular.,High,2026-03-04 03:22:12,2026-03-09 03:22:12,DONE,SPR-PRJ-9-4,5
ANIM-8712,PRJ-2,USR-56346,Bug,Especially exactly go individual.,Medium,2026-01-23 03:16:24,2026-02-05 03:16:24,DONE,SPR-PRJ-1-15,5
CHOI-9801,PRJ-4,USR-41029,Task,Consider a produce.,Medium,2026-01-29 04:13:06,2026-02-06 04:13:06,DONE,SPR-PRJ-3-6,5
TERM-2178,PRJ-7,USR-21846,Story,Experience exactly paper issue edge.,High,2026-01-29 20:59:01,2026-02-02 20:59:01,DONE,SPR-PRJ-0-1,1
TERM-7628,PRJ-7,USR-85392,Bug,Free born protect raise side candidate.,Medium,2026-04-05 18:12:21,2026-04-12 18:12:21,DONE,SPR-PRJ-5-5,3
DEVE-3039,PRJ-0,USR-31178,Story,Sea open painting draw every once.,Medium,2026-02-13 23:49:45,2026-02-18 23:49:45,DONE,SPR-PRJ-8-5,3
WIN-1945,PRJ-5,USR-82384,Bug,Candidate sea build only.,High,2025-10-30 20:08:19,2025-11-03 20:08:19,DONE,SPR-PRJ-5-2,1
DEVE-3422,PRJ-0,USR-27961,Bug,Cover knowledge better walk people.,High,2026-09-16 05:11:22,2026-09-21 05:11:22,DONE,SPR-PRJ-2-15,8
THES-2512,PRJ-1,USR-31747,Task,Writer dark result analysis court nearly education.,Low,2026-01-22 01:02:56,2026-02-01 01:02:56,DONE,SPR-PRJ-9-14,1
ORGA-5143,PRJ-6,USR-72245,Bug,Window thus large response treat attack industry.,Low,2026-09-02 14:01:11,2026-09-09 14:01:11,DONE,SPR-PRJ-6-6,3
THES-6642,PRJ-1,USR-36174,Story,Cold ever whose.,Low,2026-04-10 15:29:19,2026-04-17 15:29:19,DONE,SPR-PRJ-7-10,3
THES-2144,PRJ-1,USR-83048,Task,What article win.,Low,2026-01-17 10:52:41,2026-01-22 10:52:41,DONE,SPR-PRJ-7-19,5
ANIM-4244,PRJ-2,USR-29521,Story,Manager mouth message avoid just meeting.,Medium,2025-12-09 19:47:35,2025-12-19 19:47:35,DONE,SPR-PRJ-8-16,2
PROF-5249,PRJ-3,USR-62488,Task,Husband even contain civil design recent.,Low,2026-05-03 09:57:07,2026-05-13 09:57:07,DONE,SPR-PRJ-1-3,2
THES-5534,PRJ-1,USR-68138,Story,Lay remain modern field detail remain need.,Medium,2026-09-03 09:24:14,2026-09-11 09:24:14,DONE,SPR-PRJ-7-4,1
DEVE-2586,PRJ-0,USR-95181,Task,Animal draw although challenge third.,Low,2025-12-02 09:56:15,2025-12-11 09:56:15,DONE,SPR-PRJ-8-2,3
ORGA-6514,PRJ-6,USR-23176,Task,Them appear woman writer decide.,High,2025-11-17 14:28:06,2025-11-23 14:28:06,DONE,SPR-PRJ-7-2,5
WIN-2641,PRJ-5,USR-21053,Task,Possible plan win.,Low,2025-11-11 02:00:23,2025-11-25 02:00:23,DONE,SPR-PRJ-9-11,2
PROF-7036,PRJ-3,USR-93904,Task,Watch this enough card.,Low,2026-01-31 00:13:16,2026-02-07 00:13:16,DONE,SPR-PRJ-7-1,2
WIN-1749,PRJ-5,USR-63271,Bug,Far world personal action green room evidence eight.,Medium,2026-09-10 20:10:53,2026-09-14 20:10:53,DONE,SPR-PRJ-6-11,5
ORGA-8800,PRJ-6,USR-32617,Story,Price test voice on reveal read watch.,Low,2025-10-03 00:50:47,2025-10-10 00:50:47,DONE,SPR-PRJ-3-3,8
CONF-9267,PRJ-9,USR-86271,Story,Plant nearly stage determine environmental ok space send.,Medium,2026-01-04 21:42:57,2026-01-18 21:42:57,DONE,SPR-PRJ-7-4,8
LIST-4946,PRJ-8,USR-77621,Bug,Discussion risk happy total behavior consider continue.,Low,2025-11-26 09:46:08,2025-11-28 09:46:08,DONE,SPR-PRJ-1-3,5
ORGA-5593,PRJ-6,USR-20308,Task,Country make role positive.,Low,2026-08-27 20:47:24,2026-08-29 20:47:24,DONE,SPR-PRJ-7-2,2
THES-6452,PRJ-1,USR-57453,Bug,Clear concern hour part attorney.,High,2025-10-05 03:15:37,2025-10-16 03:15:37,DONE,SPR-PRJ-3-15,5
LIST-8159,PRJ-8,USR-12560,Story,Early training wife beyond money risk.,Medium,2025-10-24 22:37:39,2025-10-26 22:37:39,DONE,SPR-PRJ-1-4,1
CONF-7025,PRJ-9,USR-90356,Task,Owner help again.,Low,2026-08-06 18:07:24,2026-08-18 18:07:24,DONE,SPR-PRJ-0-0,3
WIN-6980,PRJ-5,USR-86271,Story,Shake popular analysis.,Low,2026-08-13 23:12:13,2026-08-24 23:12:13,DONE,SPR-PRJ-6-10,8
LIST-8546,PRJ-8,USR-15100,Task,Environment voice outside society.,High,2026-01-01 09:48:33,2026-01-09 09:48:33,DONE,SPR-PRJ-7-6,5
DEVE-6245,PRJ-0,USR-47627,Story,My stand system be.,Medium,2025-09-30 14:39:50,2025-10-14 14:39:50,DONE,SPR-PRJ-7-12,8
CHOI-7171,PRJ-4,USR-79588,Story,Service throughout spring film look during myself.,Low,2025-11-20 00:48:13,2025-11-24 00:48:13,DONE,SPR-PRJ-9-1,2
CHOI-3608,PRJ-4,USR-52247,Task,Myself again and name bill though indeed ability.,Medium,2026-01-08 19:57:42,2026-01-19 19:57:42,DONE,SPR-PRJ-5-1,3
CHOI-5626,PRJ-4,USR-67595,Bug,Dinner history government.,Medium,2025-12-23 01:49:53,2025-12-25 01:49:53,DONE,SPR-PRJ-1-9,3
TERM-3681,PRJ-7,USR-75715,Task,Tv range rather resource top.,Medium,2026-01-16 08:41:08,2026-01-19 08:41:08,DONE,SPR-PRJ-2-5,2
CONF-2670,PRJ-9,USR-93584,Story,Yard different what example.,Medium,2026-04-05 23:11:07,2026-04-12 23:11:07,DONE,SPR-PRJ-7-5,2
ANIM-1859,PRJ-2,USR-33028,Task,Free guess under be analysis character investment friend.,Low,2025-10-26 14:09:32,2025-11-02 14:09:32,DONE,SPR-PRJ-1-14,5
CHOI-3826,PRJ-4,USR-41147,Bug,Change project feeling stage give billion.,Low,2025-12-06 09:32:02,2025-12-17 09:32:02,DONE,SPR-PRJ-0-22,5
TERM-7018,PRJ-7,USR-80686,Story,Product usually specific represent baby able value.,Medium,2026-09-17 19:00:30,2026-09-28 19:00:30,DONE,SPR-PRJ-7-3,8
CHOI-2549,PRJ-4,USR-31747,Task,Floor hospital return size.,Low,2025-11-23 16:32:16,2025-12-05 16:32:16,DONE,SPR-PRJ-4-15,3
THES-9806,PRJ-1,USR-67595,Story,Both into risk certain.,Medium,2026-03-31 18:23:41,2026-04-09 18:23:41,DONE,SPR-PRJ-8-17,8
CONF-9830,PRJ-9,USR-75570,Story,Consider his floor interest.,High,2026-01-30 10:09:40,2026-02-10 10:09:40,DONE,SPR-PRJ-9-13,1
DEVE-8327,PRJ-0,USR-37653,Story,Own PM catch want TV himself.,Low,2026-06-23 06:14:09,2026-06-27 06:14:09,DONE,SPR-PRJ-6-23,2
THES-3043,PRJ-1,USR-49294,Bug,Much manage movie discover base resource money.,High,2026-04-28 07:17:53,2026-05-05 07:17:53,DONE,SPR-PRJ-7-0,1
CHOI-9750,PRJ-4,USR-65615,Bug,Reflect dog able yes admit.,Medium,2026-07-25 13:27:09,2026-08-03 13:27:09,DONE,SPR-PRJ-9-17,3
THES-1732,PRJ-1,USR-76307,Task,Whatever TV arrive glass support term standard.,High,2026-05-01 19:30:45,2026-05-04 19:30:45,DONE,SPR-PRJ-6-10,8
ANIM-7914,PRJ-2,USR-85456,Task,Century table will tree drug still argue.,Low,2026-01-19 09:51:47,2026-01-22 09:51:47,DONE,SPR-PRJ-4-6,5
LIST-4338,PRJ-8,USR-62994,Bug,While region help ago.,Low,2025-11-19 11:29:11,2025-11-30 11:29:11,DONE,SPR-PRJ-2-1,3
ORGA-3514,PRJ-6,USR-88561,Task,Approach black ok live order citizen.,High,2026-03-10 21:39:27,2026-03-20 21:39:27,DONE,SPR-PRJ-2-15,1
LIST-7664,PRJ-8,USR-87128,Task,Center each actually store indicate she.,Medium,2025-11-23 00:10:05,2025-12-06 00:10:05,DONE,SPR-PRJ-2-21,2
ORGA-2720,PRJ-6,USR-41029,Bug,Security recognize federal in.,Low,2026-03-28 09:36:35,2026-04-02 09:36:35,DONE,SPR-PRJ-6-6,5
CONF-5620,PRJ-9,USR-22704,Story,Sit receive expert choose thing allow.,High,2026-02-04 23:17:38,2026-02-10 23:17:38,DONE,SPR-PRJ-8-0,5
LIST-7597,PRJ-8,USR-12560,Story,Me action strategy quite.,Low,2026-07-15 16:09:05,2026-07-24 16:09:05,DONE,SPR-PRJ-7-14,2
CONF-5380,PRJ-9,USR-64287,Task,Never stop try maybe remember interest church.,Low,2026-09-02 03:46:41,2026-09-15 03:46:41,DONE,SPR-PRJ-2-15,8
TERM-9228,PRJ-7,USR-30181,Bug,Help week sea hundred argue hot state.,Low,2025-11-01 15:59:44,2025-11-15 15:59:44,DONE,SPR-PRJ-2-10,3
WIN-2476,PRJ-5,USR-23256,Story,Success staff life finish politics still close sound.,High,2026-05-02 04:05:09,2026-05-05 04:05:09,DONE,SPR-PRJ-6-3,1
DEVE-7946,PRJ-0,USR-80748,Story,Crime board back owner suggest agreement.,Medium,2026-06-05 02:16:26,2026-06-13 02:16:26,DONE,SPR-PRJ-5-11,8
CONF-4115,PRJ-9,USR-95181,Bug,Must assume others series.,Medium,2026-01-14 13:26:40,2026-01-26 13:26:40,DONE,SPR-PRJ-5-16,3
CONF-1693,PRJ-9,USR-15482,Bug,Necessary point allow especially with.,Low,2026-01-25 00:17:36,2026-01-29 00:17:36,DONE,SPR-PRJ-1-20,1
DEVE-7925,PRJ-0,USR-10350,Story,Nor so animal.,Medium,2026-05-04 07:22:23,2026-05-15 07:22:23,DONE,SPR-PRJ-2-15,8
CHOI-5337,PRJ-4,USR-69460,Bug,Want across ground executive.,Medium,2026-01-27 03:11:10,2026-01-31 03:11:10,DONE,SPR-PRJ-9-20,3
CONF-8999,PRJ-9,USR-73201,Task,Crime sell rise wind reflect best imagine.,Medium,2026-02-28 13:59:07,2026-03-05 13:59:07,DONE,SPR-PRJ-3-18,1
DEVE-2660,PRJ-0,USR-62296,Bug,Big space change onto him only system.,Low,2026-07-11 21:54:45,2026-07-14 21:54:45,DONE,SPR-PRJ-4-9,1
CHOI-4704,PRJ-4,USR-84177,Task,Charge leg those behavior.,Medium,2026-01-17 15:11:38,2026-01-20 15:11:38,DONE,SPR-PRJ-5-17,3
ANIM-3291,PRJ-2,USR-40495,Task,This space pressure shoulder claim.,Low,2026-07-02 23:38:35,2026-07-06 23:38:35,DONE,SPR-PRJ-1-4,2
ORGA-6426,PRJ-6,USR-50668,Story,Yeah participant model shoulder language capital fact.,Medium,2026-04-09 18:31:18,2026-04-20 18:31:18,DONE,SPR-PRJ-2-20,1
ANIM-6322,PRJ-2,USR-20336,Task,Always require raise dream young parent.,Low,2026-05-27 02:15:14,2026-06-08 02:15:14,DONE,SPR-PRJ-9-20,5
ANIM-3548,PRJ-2,USR-47601,Bug,Physical marriage source central that natural why.,High,2025-11-25 03:34:09,2025-11-26 03:34:09,DONE,SPR-PRJ-7-5,3
TERM-5742,PRJ-7,USR-75799,Task,Material lawyer college fast.,High,2026-07-27 10:41:07,2026-08-06 10:41:07,DONE,SPR-PRJ-1-15,8
CHOI-5052,PRJ-4,USR-15817,Task,Office government author represent leave.,Low,2025-10-23 10:23:58,2025-11-05 10:23:58,DONE,SPR-PRJ-8-15,1
ANIM-4091,PRJ-2,USR-22026,Bug,Shake kind under vote will.,High,2026-03-29 18:11:49,2026-04-02 18:11:49,DONE,SPR-PRJ-1-6,2
ANIM-7984,PRJ-2,USR-17716,Story,Guy expert important.,Medium,2026-04-04 13:59:20,2026-04-11 13:59:20,DONE,SPR-PRJ-5-14,3
TERM-2005,PRJ-7,USR-24371,Task,Kid mention person finish.,High,2026-05-25 14:57:14,2026-05-30 14:57:14,DONE,SPR-PRJ-3-21,3
WIN-1779,PRJ-5,USR-30969,Bug,Media enjoy then radio per popular.,Low,2025-10-29 09:16:24,2025-11-04 09:16:24,DONE,SPR-PRJ-2-6,3
ORGA-4028,PRJ-6,USR-78494,Task,Record night choice black heart.,Medium,2026-07-11 18:06:09,2026-07-13 18:06:09,DONE,SPR-PRJ-1-0,1
WIN-6920,PRJ-5,USR-59941,Bug,Take development them protect give life.,Medium,2026-05-06 09:07:00,2026-05-10 09:07:00,DONE,SPR-PRJ-6-22,3
THES-3137,PRJ-1,USR-48890,Story,Board Congress board where however item husband.,Low,2026-04-22 18:43:32,2026-05-03 18:43:32,DONE,SPR-PRJ-8-17,2
THES-9955,PRJ-1,USR-33627,Task,Garden page defense scientist boy lawyer.,High,2025-10-22 00:00:12,2025-10-31 00:00:12,DONE,SPR-PRJ-7-16,2
LIST-5137,PRJ-8,USR-68341,Bug,We certainly degree nothing.,Medium,2026-04-26 15:36:37,2026-05-02 15:36:37,DONE,SPR-PRJ-4-18,1
LIST-9255,PRJ-8,USR-69441,Task,Artist speak smile without degree deep.,Low,2026-05-18 09:31:58,2026-05-21 09:31:58,DONE,SPR-PRJ-3-2,1
ORGA-9110,PRJ-6,USR-64460,Story,Establish player base attorney if fear.,High,2025-10-05 20:55:37,2025-10-13 20:55:37,DONE,SPR-PRJ-8-0,8
CONF-5448,PRJ-9,USR-65518,Bug,The modern prove else store begin top.,High,2026-06-30 13:19:58,2026-07-10 13:19:58,DONE,SPR-PRJ-7-10,1
LIST-5240,PRJ-8,USR-92213,Bug,Clearly glass industry little read.,Medium,2026-02-06 18:56:05,2026-02-15 18:56:05,DONE,SPR-PRJ-1-6,2
CHOI-1640,PRJ-4,USR-45972,Task,Great realize home act situation others.,High,2025-11-28 08:49:00,2025-12-03 08:49:00,DONE,SPR-PRJ-9-7,1
THES-1022,PRJ-1,USR-22656,Task,Pattern food worry voice sea say first character.,Medium,2025-10-27 04:18:54,2025-10-29 04:18:54,DONE,SPR-PRJ-7-12,8
CONF-5831,PRJ-9,USR-56009,Story,Material first society purpose.,Medium,2026-03-24 02:05:51,2026-03-28 02:05:51,DONE,SPR-PRJ-7-19,3
CONF-2743,PRJ-9,USR-29528,Bug,Reveal write wall tax plant police official.,Medium,2026-01-07 00:35:02,2026-01-21 00:35:02,DONE,SPR-PRJ-6-16,8
WIN-5403,PRJ-5,USR-14799,Task,Second could recent similar over.,High,2025-10-11 03:09:33,2025-10-19 03:09:33,DONE,SPR-PRJ-2-11,5
TERM-3973,PRJ-7,USR-74752,Story,Decide course quickly western have hair.,High,2025-12-19 21:37:50,2025-12-29 21:37:50,DONE,SPR-PRJ-5-5,2
ANIM-3911,PRJ-2,USR-83608,Story,Maybe test record power lay.,High,2026-01-22 05:24:42,2026-01-25 05:24:42,DONE,SPR-PRJ-0-18,5
THES-9630,PRJ-1,USR-14799,Story,Goal my mission share box compare.,Low,2026-03-05 08:10:03,2026-03-07 08:10:03,DONE,SPR-PRJ-4-0,5
PROF-2369,PRJ-3,USR-19120,Bug,Computer organization myself high suddenly read.,High,2026-03-12 07:54:35,2026-03-25 07:54:35,DONE,SPR-PRJ-0-2,1
PROF-3281,PRJ-3,USR-85598,Task,Reduce visit town between because.,High,2026-03-15 20:49:18,2026-03-20 20:49:18,DONE,SPR-PRJ-3-12,5
CHOI-9906,PRJ-4,USR-44718,Story,Bed administration usually billion.,Low,2026-08-18 02:40:35,2026-08-23 02:40:35,DONE,SPR-PRJ-1-2,8
ORGA-7314,PRJ-6,USR-97747,Story,Until between know ok allow face inside development.,Low,2026-07-15 05:04:01,2026-07-22 05:04:01,DONE,SPR-PRJ-7-7,1
WIN-2249,PRJ-5,USR-42530,Story,High crime light buy whose trial include.,High,2026-03-22 12:32:34,2026-04-01 12:32:34,DONE,SPR-PRJ-1-14,2
ANIM-7967,PRJ-2,USR-50685,Task,Account hear difference exist they enough.,Low,2026-08-11 13:56:06,2026-08-25 13:56:06,DONE,SPR-PRJ-3-1,3
WIN-5348,PRJ-5,USR-56176,Story,Pull above training allow ago so.,High,2026-08-18 14:19:27,2026-09-01 14:19:27,DONE,SPR-PRJ-9-22,2
ORGA-8318,PRJ-6,USR-92478,Task,Star outside friend where year drop wind.,High,2026-08-19 11:37:34,2026-08-21 11:37:34,DONE,SPR-PRJ-6-3,5
WIN-3089,PRJ-5,USR-54657,Task,Popular stock soon official can player within community.,Medium,2025-12-10 18:48:37,2025-12-17 18:48:37,DONE,SPR-PRJ-5-3,5
PROF-7278,PRJ-3,USR-14877,Bug,Military join between song mean place.,Medium,2026-09-13 02:34:23,2026-09-22 02:34:23,DONE,SPR-PRJ-5-17,2
